sample_name	description			altitude	anonymized_name	assigned_from_geo	body_habitat	body_product	body_site	collection_timestamp	country	day	depth	dna_extracted	elevation	env_biome	env_feature	env_matter	extracted_dna_avail_now	family	host_common_name	host_subject_id	host_taxid	house	house_day_subject_surface	house_day_surface	house_surface	latitude	life_stage	longitude	move_time	moved	notes	number_children	number_residents_human	percent_adult_residents	percent_male	pet_farm_animal	physical_specimen_location	physical_specimen_remaining	public	required_sample_info_status	sample_order	sample_progress	sample_tube_id	sample_type	sex	source	source1	sourcesink	subject	subject_surface	surface	taxon_id	time	title
2192.H03a.Bathroom.Door.Knob.1350.lane5.NoIndex.L005	Sample 2192.H03a.Bathroom.Door.Knob.1350.lane5.NoIndex.L005 			0	H03a.Bathroom_Door_Knob	True				2012-02-16 00:00:00	GAZ:United States of America	D07	0	True	181.32	ENVO:urban biome	ENVO:anthropogenic environmental material	ENVO:dust	True	3	human		1256227	H03a	H03a.D07.House_03a.Bathroom_Door_Knob	H03a.D07.Bathroom_Door_Knob	H03a.Bathroom_Door_Knob	41.88		-87.63		False		0	3	1	0.67	none	ANL	True	True	completed	465	sequenced (16S)	1350	XXQIITAXX		House	House	sink	House_03a	House_03a.Bathroom_Door_Knob	Bathroom_Door_Knob	1256227	9:00PM	Gilbert_house_forensics_BE
2192.H03a.Bathroom.Door.Knob.1374.lane5.NoIndex.L005	Sample 2192.H03a.Bathroom.Door.Knob.1374.lane5.NoIndex.L005 			0	H03a.Bathroom_Door_Knob	True				2012-02-17 00:00:00	GAZ:United States of America	D08	0	True	181.32	ENVO:urban biome	ENVO:anthropogenic environmental material	ENVO:dust	True	3	human		1256227	H03a	H03a.D08.House_03a.Bathroom_Door_Knob	H03a.D08.Bathroom_Door_Knob	H03a.Bathroom_Door_Knob	41.88		-87.63		False		0	3	1	0.67	none	ANL	True	True	completed	480	sequenced (16S)	1374	XXQIITAXX		House	House	sink	House_03a	House_03a.Bathroom_Door_Knob	Bathroom_Door_Knob	1256227	10:45PM	Gilbert_house_forensics_BE
2192.H03a.Bathroom.Door.Knob.1398.lane5.NoIndex.L005	Sample 2192.H03a.Bathroom.Door.Knob.1398.lane5.NoIndex.L005 			0	H03a.Bathroom_Door_Knob	True				2012-02-18 00:00:00	GAZ:United States of America	D09	0	True	181.32	ENVO:urban biome	ENVO:anthropogenic environmental material	ENVO:dust	True	3	human		1256227	H03a	H03a.D09.House_03a.Bathroom_Door_Knob	H03a.D09.Bathroom_Door_Knob	H03a.Bathroom_Door_Knob	41.88		-87.63		False		0	3	1	0.67	none	ANL	True	True	completed	495	sequenced (16S)	1398	XXQIITAXX		House	House	sink	House_03a	House_03a.Bathroom_Door_Knob	Bathroom_Door_Knob	1256227	8:36PM	Gilbert_house_forensics_BE
2192.H03a.Bathroom.Door.Knob.1422.lane5.NoIndex.L005	Sample 2192.H03a.Bathroom.Door.Knob.1422.lane5.NoIndex.L005 			0	H03a.Bathroom_Door_Knob	True				2012-02-19 00:00:00	GAZ:United States of America	D10	0	True	181.32	ENVO:urban biome	ENVO:anthropogenic environmental material	ENVO:dust	True	3	human		1256227	H03a	H03a.D10.House_03a.Bathroom_Door_Knob	H03a.D10.Bathroom_Door_Knob	H03a.Bathroom_Door_Knob	41.88		-87.63		False		0	3	1	0.67	none	ANL	True	True	completed	510	sequenced (16S)	1422	XXQIITAXX		House	House	sink	House_03a	House_03a.Bathroom_Door_Knob	Bathroom_Door_Knob	1256227	9:01PM	Gilbert_house_forensics_BE
2192.H03a.Bathroom.Door.Knob.1446.lane5.NoIndex.L005	Sample 2192.H03a.Bathroom.Door.Knob.1446.lane5.NoIndex.L005 			0	H03a.Bathroom_Door_Knob	True				2012-02-20 00:00:00	GAZ:United States of America	D11	0	True	181.32	ENVO:urban biome	ENVO:anthropogenic environmental material	ENVO:dust	True	3	human		1256227	H03a	H03a.D11.House_03a.Bathroom_Door_Knob	H03a.D11.Bathroom_Door_Knob	H03a.Bathroom_Door_Knob	41.88		-87.63		False		0	3	1	0.67	none	ANL	True	True	completed	525	sequenced (16S)	1446	XXQIITAXX		House	House	sink	House_03a	House_03a.Bathroom_Door_Knob	Bathroom_Door_Knob	1256227	8:45PM	Gilbert_house_forensics_BE
2192.H03a.Bathroom.Door.Knob.1470.lane5.NoIndex.L005	Sample 2192.H03a.Bathroom.Door.Knob.1470.lane5.NoIndex.L005 			0	H03a.Bathroom_Door_Knob	True				2012-02-21 00:00:00	GAZ:United States of America	D12	0	True	181.32	ENVO:urban biome	ENVO:anthropogenic environmental material	ENVO:dust	True	3	human		1256227	H03a	H03a.D12.House_03a.Bathroom_Door_Knob	H03a.D12.Bathroom_Door_Knob	H03a.Bathroom_Door_Knob	41.88		-87.63		False		0	3	1	0.67	none	ANL	True	True	completed	540	sequenced (16S)	1470	XXQIITAXX		House	House	sink	House_03a	House_03a.Bathroom_Door_Knob	Bathroom_Door_Knob	1256227	8:48PM	Gilbert_house_forensics_BE
2192.H03a.Bathroom.Door.Knob.1494.lane5.NoIndex.L005	Sample 2192.H03a.Bathroom.Door.Knob.1494.lane5.NoIndex.L005 			0	H03a.Bathroom_Door_Knob	True				2012-02-22 00:00:00	GAZ:United States of America	D13	0	True	181.32	ENVO:urban biome	ENVO:anthropogenic environmental material	ENVO:dust	True	3	human		1256227	H03a	H03a.D13.House_03a.Bathroom_Door_Knob	H03a.D13.Bathroom_Door_Knob	H03a.Bathroom_Door_Knob	41.88		-87.63		False		0	3	1	0.67	none	ANL	True	True	completed	555	sequenced (16S)	1494	XXQIITAXX		House	House	sink	House_03a	House_03a.Bathroom_Door_Knob	Bathroom_Door_Knob	1256227	12:00AM	Gilbert_house_forensics_BE
2192.H03a.Bathroom.Door.Knob.1518.lane5.NoIndex.L005	Sample 2192.H03a.Bathroom.Door.Knob.1518.lane5.NoIndex.L005 			0	H03a.Bathroom_Door_Knob	True				2012-02-29 00:00:00	GAZ:United States of America	D14	0	True	181.32	ENVO:urban biome	ENVO:anthropogenic environmental material	ENVO:dust	True	3	human		1256227	H03a	H03a.D14.House_03a.Bathroom_Door_Knob	H03a.D14.Bathroom_Door_Knob	H03a.Bathroom_Door_Knob	41.88		-87.63		False		0	3	1	0.67	none	ANL	True	True	completed	570	sequenced (16S)	1518	XXQIITAXX		House	House	sink	House_03a	House_03a.Bathroom_Door_Knob	Bathroom_Door_Knob	1256227	9:00PM	Gilbert_house_forensics_BE
2192.H03a.Bedroom.Floor.1204.lane5.NoIndex.L005	Sample 2192.H03a.Bedroom.Floor.1204.lane5.NoIndex.L005 			0	H03a.unknown	True				2012-02-10 00:00:00	GAZ:United States of America	D01	0	True	181.32	ENVO:urban biome	ENVO:anthropogenic environmental material	ENVO:dust	True	3	human		1256227	H03a	H03a.D01.House_03a.Bedroom_Floor	H03a.D01.Bedroom_Floor	H03a.Bedroom_Floor	41.88		-87.63		False		0	3	1	0.67	none	ANL	True	True	completed	373	sequenced (16S)	1204	XXQIITAXX		House	House	sink	House_03a	House_03a.Bedroom_Floor	Bedroom_Floor	1256227	9:30PM	Gilbert_house_forensics_BE
2192.H03a.Bedroom.Floor.1228.lane5.NoIndex.L005	Sample 2192.H03a.Bedroom.Floor.1228.lane5.NoIndex.L005 			0	H03a.unknown	True				2012-02-11 00:00:00	GAZ:United States of America	D02	0	True	181.32	ENVO:urban biome	ENVO:anthropogenic environmental material	ENVO:dust	True	3	human		1256227	H03a	H03a.D02.House_03a.Bedroom_Floor	H03a.D02.Bedroom_Floor	H03a.Bedroom_Floor	41.88		-87.63		False		0	3	1	0.67	none	ANL	True	True	completed	388	sequenced (16S)	1228	XXQIITAXX		House	House	sink	House_03a	House_03a.Bedroom_Floor	Bedroom_Floor	1256227	8:49PM	Gilbert_house_forensics_BE
2192.H03a.Bedroom.Floor.1252.lane5.NoIndex.L005	Sample 2192.H03a.Bedroom.Floor.1252.lane5.NoIndex.L005 			0	H03a.unknown	True				2012-02-12 00:00:00	GAZ:United States of America	D03	0	True	181.32	ENVO:urban biome	ENVO:anthropogenic environmental material	ENVO:dust	True	3	human		1256227	H03a	H03a.D03.House_03a.Bedroom_Floor	H03a.D03.Bedroom_Floor	H03a.Bedroom_Floor	41.88		-87.63		False		0	3	1	0.67	none	ANL	True	True	completed	403	sequenced (16S)	1252	XXQIITAXX		House	House	sink	House_03a	House_03a.Bedroom_Floor	Bedroom_Floor	1256227	9:30PM	Gilbert_house_forensics_BE
2192.H03a.Bedroom.Floor.1276.lane5.NoIndex.L005	Sample 2192.H03a.Bedroom.Floor.1276.lane5.NoIndex.L005 			0	H03a.unknown	True				2012-02-13 00:00:00	GAZ:United States of America	D04	0	True	181.32	ENVO:urban biome	ENVO:anthropogenic environmental material	ENVO:dust	True	3	human		1256227	H03a	H03a.D04.House_03a.Bedroom_Floor	H03a.D04.Bedroom_Floor	H03a.Bedroom_Floor	41.88		-87.63		False		0	3	1	0.67	none	ANL	True	True	completed	418	sequenced (16S)	1276	XXQIITAXX		House	House	sink	House_03a	House_03a.Bedroom_Floor	Bedroom_Floor	1256227	9:14PM	Gilbert_house_forensics_BE
2192.H03a.Bedroom.Floor.1300.lane5.NoIndex.L005	Sample 2192.H03a.Bedroom.Floor.1300.lane5.NoIndex.L005 			0	H03a.unknown	True				2012-02-14 00:00:00	GAZ:United States of America	D05	0	True	181.32	ENVO:urban biome	ENVO:anthropogenic environmental material	ENVO:dust	True	3	human		1256227	H03a	H03a.D05.House_03a.Bedroom_Floor	H03a.D05.Bedroom_Floor	H03a.Bedroom_Floor	41.88		-87.63		False		0	3	1	0.67	none	ANL	True	True	completed	433	sequenced (16S)	1300	XXQIITAXX		House	House	sink	House_03a	House_03a.Bedroom_Floor	Bedroom_Floor	1256227	8:28PM	Gilbert_house_forensics_BE
2192.H03a.Bedroom.Floor.1324.lane5.NoIndex.L005	Sample 2192.H03a.Bedroom.Floor.1324.lane5.NoIndex.L005 			0	H03a.unknown	True				2012-02-15 00:00:00	GAZ:United States of America	D06	0	True	181.32	ENVO:urban biome	ENVO:anthropogenic environmental material	ENVO:dust	True	3	human		1256227	H03a	H03a.D06.House_03a.Bedroom_Floor	H03a.D06.Bedroom_Floor	H03a.Bedroom_Floor	41.88		-87.63		False		0	3	1	0.67	none	ANL	True	True	completed	448	sequenced (16S)	1324	XXQIITAXX		House	House	sink	House_03a	House_03a.Bedroom_Floor	Bedroom_Floor	1256227	8:27PM	Gilbert_house_forensics_BE
2192.H03a.Bedroom.Floor.1348.lane5.NoIndex.L005	Sample 2192.H03a.Bedroom.Floor.1348.lane5.NoIndex.L005 			0	H03a.unknown	True				2012-02-16 00:00:00	GAZ:United States of America	D07	0	True	181.32	ENVO:urban biome	ENVO:anthropogenic environmental material	ENVO:dust	True	3	human		1256227	H03a	H03a.D07.House_03a.Bedroom_Floor	H03a.D07.Bedroom_Floor	H03a.Bedroom_Floor	41.88		-87.63		False		0	3	1	0.67	none	ANL	True	True	completed	463	sequenced (16S)	1348	XXQIITAXX		House	House	sink	House_03a	House_03a.Bedroom_Floor	Bedroom_Floor	1256227	9:00PM	Gilbert_house_forensics_BE
2192.H03a.Bedroom.Floor.1372.lane5.NoIndex.L005	Sample 2192.H03a.Bedroom.Floor.1372.lane5.NoIndex.L005 			0	H03a.unknown	True				2012-02-17 00:00:00	GAZ:United States of America	D08	0	True	181.32	ENVO:urban biome	ENVO:anthropogenic environmental material	ENVO:dust	True	3	human		1256227	H03a	H03a.D08.House_03a.Bedroom_Floor	H03a.D08.Bedroom_Floor	H03a.Bedroom_Floor	41.88		-87.63		False		0	3	1	0.67	none	ANL	True	True	completed	478	sequenced (16S)	1372	XXQIITAXX		House	House	sink	House_03a	House_03a.Bedroom_Floor	Bedroom_Floor	1256227	10:45PM	Gilbert_house_forensics_BE
2192.H03a.Bedroom.Floor.1396.lane5.NoIndex.L005	Sample 2192.H03a.Bedroom.Floor.1396.lane5.NoIndex.L005 			0	H03a.unknown	True				2012-02-18 00:00:00	GAZ:United States of America	D09	0	True	181.32	ENVO:urban biome	ENVO:anthropogenic environmental material	ENVO:dust	True	3	human		1256227	H03a	H03a.D09.House_03a.Bedroom_Floor	H03a.D09.Bedroom_Floor	H03a.Bedroom_Floor	41.88		-87.63		False		0	3	1	0.67	none	ANL	True	True	completed	493	sequenced (16S)	1396	XXQIITAXX		House	House	sink	House_03a	House_03a.Bedroom_Floor	Bedroom_Floor	1256227	8:36PM	Gilbert_house_forensics_BE
2192.H03a.Bedroom.Floor.1420.lane5.NoIndex.L005	Sample 2192.H03a.Bedroom.Floor.1420.lane5.NoIndex.L005 			0	H03a.unknown	True				2012-02-19 00:00:00	GAZ:United States of America	D10	0	True	181.32	ENVO:urban biome	ENVO:anthropogenic environmental material	ENVO:dust	True	3	human		1256227	H03a	H03a.D10.House_03a.Bedroom_Floor	H03a.D10.Bedroom_Floor	H03a.Bedroom_Floor	41.88		-87.63		False		0	3	1	0.67	none	ANL	True	True	completed	508	sequenced (16S)	1420	XXQIITAXX		House	House	sink	House_03a	House_03a.Bedroom_Floor	Bedroom_Floor	1256227	9:01PM	Gilbert_house_forensics_BE
2192.H03a.Bedroom.Floor.1444.lane5.NoIndex.L005	Sample 2192.H03a.Bedroom.Floor.1444.lane5.NoIndex.L005 			0	H03a.unknown	True				2012-02-20 00:00:00	GAZ:United States of America	D11	0	True	181.32	ENVO:urban biome	ENVO:anthropogenic environmental material	ENVO:dust	True	3	human		1256227	H03a	H03a.D11.House_03a.Bedroom_Floor	H03a.D11.Bedroom_Floor	H03a.Bedroom_Floor	41.88		-87.63		False		0	3	1	0.67	none	ANL	True	True	completed	523	sequenced (16S)	1444	XXQIITAXX		House	House	sink	House_03a	House_03a.Bedroom_Floor	Bedroom_Floor	1256227	8:45PM	Gilbert_house_forensics_BE
2192.H03a.Bedroom.Floor.1468.lane5.NoIndex.L005	Sample 2192.H03a.Bedroom.Floor.1468.lane5.NoIndex.L005 			0	H03a.unknown	True				2012-02-21 00:00:00	GAZ:United States of America	D12	0	True	181.32	ENVO:urban biome	ENVO:anthropogenic environmental material	ENVO:dust	True	3	human		1256227	H03a	H03a.D12.House_03a.Bedroom_Floor	H03a.D12.Bedroom_Floor	H03a.Bedroom_Floor	41.88		-87.63		False		0	3	1	0.67	none	ANL	True	True	completed	538	sequenced (16S)	1468	XXQIITAXX		House	House	sink	House_03a	House_03a.Bedroom_Floor	Bedroom_Floor	1256227	8:48PM	Gilbert_house_forensics_BE
2192.H03a.Bedroom.Floor.1492.lane5.NoIndex.L005	Sample 2192.H03a.Bedroom.Floor.1492.lane5.NoIndex.L005 			0	H03a.unknown	True				2012-02-22 00:00:00	GAZ:United States of America	D13	0	True	181.32	ENVO:urban biome	ENVO:anthropogenic environmental material	ENVO:dust	True	3	human		1256227	H03a	H03a.D13.House_03a.Bedroom_Floor	H03a.D13.Bedroom_Floor	H03a.Bedroom_Floor	41.88		-87.63		False		0	3	1	0.67	none	ANL	True	True	completed	553	sequenced (16S)	1492	XXQIITAXX		House	House	sink	House_03a	House_03a.Bedroom_Floor	Bedroom_Floor	1256227	12:00AM	Gilbert_house_forensics_BE
2192.H03a.Bedroom.Floor.1516.lane5.NoIndex.L005	Sample 2192.H03a.Bedroom.Floor.1516.lane5.NoIndex.L005 			0	H03a.unknown	True				2012-02-29 00:00:00	GAZ:United States of America	D14	0	True	181.32	ENVO:urban biome	ENVO:anthropogenic environmental material	ENVO:dust	True	3	human		1256227	H03a	H03a.D14.House_03a.Bedroom_Floor	H03a.D14.Bedroom_Floor	H03a.Bedroom_Floor	41.88		-87.63		False		0	3	1	0.67	none	ANL	True	True	completed	568	sequenced (16S)	1516	XXQIITAXX		House	House	sink	House_03a	House_03a.Bedroom_Floor	Bedroom_Floor	1256227	9:00PM	Gilbert_house_forensics_BE
2192.H03a.Foot.1208.lane5.NoIndex.L005	Sample 2192.H03a.Foot.1208.lane5.NoIndex.L005 			0	H03a.Foot	True	UBERON:skin	UBERON:sebum	UBERON:skin of foot	2012-02-10 00:00:00	GAZ:United States of America	D01	0	True	181.32	ENVO:urban biome	ENVO:human-associated habitat	ENVO:sebum	True	3	human	Person_03.1	9606	H03a	H03a.D01.Person_03.1.Foot	H03a.D01.Foot	H03a.Foot	41.88	adult	-87.63		False		0	3	1	0.67	none	ANL	True	True	completed	377	sequenced (16S)	1208	XXQIITAXX	male	Person	Person	source	Person_03.1	Person_03.1.Foot	Foot	539655	9:30PM	Gilbert_house_forensics_BE
2192.H03a.Foot.1211.lane5.NoIndex.L005	Sample 2192.H03a.Foot.1211.lane5.NoIndex.L005 			0	H03a.Foot	True	UBERON:skin	UBERON:sebum	UBERON:skin of foot	2012-02-10 00:00:00	GAZ:United States of America	D01	0	True	181.32	ENVO:urban biome	ENVO:human-associated habitat	ENVO:sebum	True	3	human	Person_03.2	9606	H03a	H03a.D01.Person_03.2.Foot	H03a.D01.Foot	H03a.Foot	41.88	adult	-87.63		False		0	3	1	0.67	none	ANL	True	True	completed	380	sequenced (16S)	1211	XXQIITAXX	male	Person	Person	source	Person_03.2	Person_03.2.Foot	Foot	539655	9:30PM	Gilbert_house_forensics_BE
2192.H03a.Foot.1214.lane5.NoIndex.L005	Sample 2192.H03a.Foot.1214.lane5.NoIndex.L005 			0	H03a.Foot	True	UBERON:skin	UBERON:sebum	UBERON:skin of foot	2012-02-10 00:00:00	GAZ:United States of America	D01	0	True	181.32	ENVO:urban biome	ENVO:human-associated habitat	ENVO:sebum	True	3	human	Person_03.3	9606	H03a	H03a.D01.Person_03.3.Foot	H03a.D01.Foot	H03a.Foot	41.88	adult	-87.63		False		0	3	1	0.67	none	ANL	True	True	completed	383	sequenced (16S)	1214	XXQIITAXX	female	Person	Person	source	Person_03.3	Person_03.3.Foot	Foot	539655	9:30PM	Gilbert_house_forensics_BE
2192.H03a.Foot.1232.lane5.NoIndex.L005	Sample 2192.H03a.Foot.1232.lane5.NoIndex.L005 			0	H03a.Foot	True	UBERON:skin	UBERON:sebum	UBERON:skin of foot	2012-02-11 00:00:00	GAZ:United States of America	D02	0	True	181.32	ENVO:urban biome	ENVO:human-associated habitat	ENVO:sebum	True	3	human	Person_03.1	9606	H03a	H03a.D02.Person_03.1.Foot	H03a.D02.Foot	H03a.Foot	41.88	adult	-87.63		False		0	3	1	0.67	none	ANL	True	True	completed	392	sequenced (16S)	1232	XXQIITAXX	male	Person	Person	source	Person_03.1	Person_03.1.Foot	Foot	539655	8:49PM	Gilbert_house_forensics_BE
2192.H03a.Foot.1235.lane5.NoIndex.L005	Sample 2192.H03a.Foot.1235.lane5.NoIndex.L005 			0	H03a.Foot	True	UBERON:skin	UBERON:sebum	UBERON:skin of foot	2012-02-11 00:00:00	GAZ:United States of America	D02	0	True	181.32	ENVO:urban biome	ENVO:human-associated habitat	ENVO:sebum	True	3	human	Person_03.2	9606	H03a	H03a.D02.Person_03.2.Foot	H03a.D02.Foot	H03a.Foot	41.88	adult	-87.63		False		0	3	1	0.67	none	ANL	True	True	completed	395	sequenced (16S)	1235	XXQIITAXX	male	Person	Person	source	Person_03.2	Person_03.2.Foot	Foot	539655	8:49PM	Gilbert_house_forensics_BE
2192.H03a.Foot.1238.lane5.NoIndex.L005	Sample 2192.H03a.Foot.1238.lane5.NoIndex.L005 			0	H03a.Foot	True	UBERON:skin	UBERON:sebum	UBERON:skin of foot	2012-02-11 00:00:00	GAZ:United States of America	D02	0	True	181.32	ENVO:urban biome	ENVO:human-associated habitat	ENVO:sebum	True	3	human	Person_03.3	9606	H03a	H03a.D02.Person_03.3.Foot	H03a.D02.Foot	H03a.Foot	41.88	adult	-87.63		False		0	3	1	0.67	none	ANL	True	True	completed	398	sequenced (16S)	1238	XXQIITAXX	female	Person	Person	source	Person_03.3	Person_03.3.Foot	Foot	539655	8:49PM	Gilbert_house_forensics_BE
2192.H03a.Foot.1256.lane5.NoIndex.L005	Sample 2192.H03a.Foot.1256.lane5.NoIndex.L005 			0	H03a.Foot	True	UBERON:skin	UBERON:sebum	UBERON:skin of foot	2012-02-12 00:00:00	GAZ:United States of America	D03	0	True	181.32	ENVO:urban biome	ENVO:human-associated habitat	ENVO:sebum	True	3	human	Person_03.1	9606	H03a	H03a.D03.Person_03.1.Foot	H03a.D03.Foot	H03a.Foot	41.88	adult	-87.63		False		0	3	1	0.67	none	ANL	True	True	completed	407	sequenced (16S)	1256	XXQIITAXX	male	Person	Person	source	Person_03.1	Person_03.1.Foot	Foot	539655	9:30PM	Gilbert_house_forensics_BE
2192.H03a.Foot.1259.lane5.NoIndex.L005	Sample 2192.H03a.Foot.1259.lane5.NoIndex.L005 			0	H03a.Foot	True	UBERON:skin	UBERON:sebum	UBERON:skin of foot	2012-02-12 00:00:00	GAZ:United States of America	D03	0	True	181.32	ENVO:urban biome	ENVO:human-associated habitat	ENVO:sebum	True	3	human	Person_03.2	9606	H03a	H03a.D03.Person_03.2.Foot	H03a.D03.Foot	H03a.Foot	41.88	adult	-87.63		False		0	3	1	0.67	none	ANL	True	True	completed	410	sequenced (16S)	1259	XXQIITAXX	male	Person	Person	source	Person_03.2	Person_03.2.Foot	Foot	539655	9:30PM	Gilbert_house_forensics_BE
2192.H03a.Foot.1262.lane6.NoIndex.L006	Sample 2192.H03a.Foot.1262.lane6.NoIndex.L006 			0	H03a.Foot	True	UBERON:skin	UBERON:sebum	UBERON:skin of foot	2012-02-12 00:00:00	GAZ:United States of America	D03	0	True	181.32	ENVO:urban biome	ENVO:human-associated habitat	ENVO:sebum	True	3	human	Person_03.3	9606	H03a	H03a.D03.Person_03.3.Foot	H03a.D03.Foot	H03a.Foot	41.88	adult	-87.63		False		0	3	1	0.67	none	ANL	True	True	completed	413	sequenced (16S)	1262	XXQIITAXX	female	Person	Person	source	Person_03.3	Person_03.3.Foot	Foot	539655	9:30PM	Gilbert_house_forensics_BE
2192.H03a.Foot.1280.lane6.NoIndex.L006	Sample 2192.H03a.Foot.1280.lane6.NoIndex.L006 			0	H03a.Foot	True	UBERON:skin	UBERON:sebum	UBERON:skin of foot	2012-02-13 00:00:00	GAZ:United States of America	D04	0	True	181.32	ENVO:urban biome	ENVO:human-associated habitat	ENVO:sebum	True	3	human	Person_03.1	9606	H03a	H03a.D04.Person_03.1.Foot	H03a.D04.Foot	H03a.Foot	41.88	adult	-87.63		False		0	3	1	0.67	none	ANL	True	True	completed	422	sequenced (16S)	1280	XXQIITAXX	male	Person	Person	source	Person_03.1	Person_03.1.Foot	Foot	539655	9:14PM	Gilbert_house_forensics_BE
2192.H03a.Foot.1283.lane6.NoIndex.L006	Sample 2192.H03a.Foot.1283.lane6.NoIndex.L006 			0	H03a.Foot	True	UBERON:skin	UBERON:sebum	UBERON:skin of foot	2012-02-13 00:00:00	GAZ:United States of America	D04	0	True	181.32	ENVO:urban biome	ENVO:human-associated habitat	ENVO:sebum	True	3	human	Person_03.2	9606	H03a	H03a.D04.Person_03.2.Foot	H03a.D04.Foot	H03a.Foot	41.88	adult	-87.63		False		0	3	1	0.67	none	ANL	True	True	completed	425	sequenced (16S)	1283	XXQIITAXX	male	Person	Person	source	Person_03.2	Person_03.2.Foot	Foot	539655	9:14PM	Gilbert_house_forensics_BE
2192.H03a.Foot.1286.lane6.NoIndex.L006	Sample 2192.H03a.Foot.1286.lane6.NoIndex.L006 			0	H03a.Foot	True	UBERON:skin	UBERON:sebum	UBERON:skin of foot	2012-02-13 00:00:00	GAZ:United States of America	D04	0	True	181.32	ENVO:urban biome	ENVO:human-associated habitat	ENVO:sebum	True	3	human	Person_03.3	9606	H03a	H03a.D04.Person_03.3.Foot	H03a.D04.Foot	H03a.Foot	41.88	adult	-87.63		False		0	3	1	0.67	none	ANL	True	True	completed	428	sequenced (16S)	1286	XXQIITAXX	female	Person	Person	source	Person_03.3	Person_03.3.Foot	Foot	539655	9:14PM	Gilbert_house_forensics_BE
2192.H03a.Foot.1304.lane6.NoIndex.L006	Sample 2192.H03a.Foot.1304.lane6.NoIndex.L006 			0	H03a.Foot	True	UBERON:skin	UBERON:sebum	UBERON:skin of foot	2012-02-14 00:00:00	GAZ:United States of America	D05	0	True	181.32	ENVO:urban biome	ENVO:human-associated habitat	ENVO:sebum	True	3	human	Person_03.1	9606	H03a	H03a.D05.Person_03.1.Foot	H03a.D05.Foot	H03a.Foot	41.88	adult	-87.63		False		0	3	1	0.67	none	ANL	True	True	completed	437	sequenced (16S)	1304	XXQIITAXX	male	Person	Person	source	Person_03.1	Person_03.1.Foot	Foot	539655	8:28PM	Gilbert_house_forensics_BE
2192.H03a.Foot.1307.lane6.NoIndex.L006	Sample 2192.H03a.Foot.1307.lane6.NoIndex.L006 			0	H03a.Foot	True	UBERON:skin	UBERON:sebum	UBERON:skin of foot	2012-02-14 00:00:00	GAZ:United States of America	D05	0	True	181.32	ENVO:urban biome	ENVO:human-associated habitat	ENVO:sebum	True	3	human	Person_03.2	9606	H03a	H03a.D05.Person_03.2.Foot	H03a.D05.Foot	H03a.Foot	41.88	adult	-87.63		False		0	3	1	0.67	none	ANL	True	True	completed	440	sequenced (16S)	1307	XXQIITAXX	male	Person	Person	source	Person_03.2	Person_03.2.Foot	Foot	539655	8:28PM	Gilbert_house_forensics_BE
2192.H03a.Foot.1310.lane6.NoIndex.L006	Sample 2192.H03a.Foot.1310.lane6.NoIndex.L006 			0	H03a.Foot	True	UBERON:skin	UBERON:sebum	UBERON:skin of foot	2012-02-14 00:00:00	GAZ:United States of America	D05	0	True	181.32	ENVO:urban biome	ENVO:human-associated habitat	ENVO:sebum	True	3	human	Person_03.3	9606	H03a	H03a.D05.Person_03.3.Foot	H03a.D05.Foot	H03a.Foot	41.88	adult	-87.63		False		0	3	1	0.67	none	ANL	True	True	completed	443	sequenced (16S)	1310	XXQIITAXX	female	Person	Person	source	Person_03.3	Person_03.3.Foot	Foot	539655	8:28PM	Gilbert_house_forensics_BE
2192.H03a.Foot.1328.lane6.NoIndex.L006	Sample 2192.H03a.Foot.1328.lane6.NoIndex.L006 			0	H03a.Foot	True	UBERON:skin	UBERON:sebum	UBERON:skin of foot	2012-02-15 00:00:00	GAZ:United States of America	D06	0	True	181.32	ENVO:urban biome	ENVO:human-associated habitat	ENVO:sebum	True	3	human	Person_03.1	9606	H03a	H03a.D06.Person_03.1.Foot	H03a.D06.Foot	H03a.Foot	41.88	adult	-87.63		False		0	3	1	0.67	none	ANL	True	True	completed	452	sequenced (16S)	1328	XXQIITAXX	male	Person	Person	source	Person_03.1	Person_03.1.Foot	Foot	539655	8:27PM	Gilbert_house_forensics_BE
