sample_name	description			host_age	role	altitude	anonymized_name	assigned_from_geo	body_habitat	body_product	body_site	collection_timestamp	colony_tetracycline	common_name	country	depth	dna_extracted	elevation	env_biome	env_feature	env_matter	host_common_name	host_scientific_name	host_subject_id	host_taxid	larval_tetracycline	latitude	longitude	physical_specimen_location	physical_specimen_remaining	public	required_sample_info_status	sample_name_in_tube	sample_type	sex	taxon_id	title	village
1064.W.CJV215	Sample 1064.W.CJV215 : Whole Larval Body				larvae	0	W.CJV215	True	UBERON:multi-cellular organism	UBERON:body	UBERON:body	2011-07-16 00:00:00	True	gut metagenome	GAZ:Puerto Rico	0	True	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	honey bee	Apis mellifera	W-CJV215	7460	True	18.22	-65.99	XXQIITAXX	True	True	completed	214	XXQIITAXX		749906	Bee_Microbiome	Gurabo
1064.W.CJV216	Sample 1064.W.CJV216 : Whole Larval Body				larvae	0	W.CJV216	True	UBERON:multi-cellular organism	UBERON:body	UBERON:body	2011-07-16 00:00:00	True	gut metagenome	GAZ:Puerto Rico	0	True	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	honey bee	Apis mellifera	W-CJV216	7460	True	18.22	-65.99	XXQIITAXX	True	True	completed	215	XXQIITAXX		749906	Bee_Microbiome	Gurabo
1064.W.CJV217	Sample 1064.W.CJV217 : Whole Larval Body				larvae	0	W.CJV217	True	UBERON:multi-cellular organism	UBERON:body	UBERON:body	2011-07-16 00:00:00	True	gut metagenome	GAZ:Puerto Rico	0	True	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	honey bee	Apis mellifera	W-CJV217	7460	True	18.22	-65.99	XXQIITAXX	True	True	completed	216	XXQIITAXX		749906	Bee_Microbiome	Gurabo
1064.W.CJV218	Sample 1064.W.CJV218 : Whole Larval Body				larvae	0	W.CJV218	True	UBERON:multi-cellular organism	UBERON:body	UBERON:body	2011-07-16 00:00:00	True	gut metagenome	GAZ:Puerto Rico	0	True	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	honey bee	Apis mellifera	W-CJV218	7460	True	18.22	-65.99	XXQIITAXX	True	True	completed	217	XXQIITAXX		749906	Bee_Microbiome	Gurabo
1064.W.CJV219	Sample 1064.W.CJV219 : Whole Larval Body				larvae	0	W.CJV219	True	UBERON:multi-cellular organism	UBERON:body	UBERON:body	2011-07-16 00:00:00	True	gut metagenome	GAZ:Puerto Rico	0	True	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	honey bee	Apis mellifera	W-CJV219	7460	True	18.22	-65.99	XXQIITAXX	True	True	completed	218	XXQIITAXX		749906	Bee_Microbiome	Gurabo
1064.W.CJV220	Sample 1064.W.CJV220 : Whole Larval Body				larvae	0	W.CJV220	True	UBERON:multi-cellular organism	UBERON:body	UBERON:body	2011-07-16 00:00:00	True	gut metagenome	GAZ:Puerto Rico	0	True	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	honey bee	Apis mellifera	W-CJV220	7460	True	18.22	-65.99	XXQIITAXX	True	True	completed	219	XXQIITAXX		749906	Bee_Microbiome	Gurabo
1064.W.CJV221	Sample 1064.W.CJV221 : Whole Pupae body				pupae	0	W.CJV221	True	UBERON:multi-cellular organism	UBERON:body	UBERON:body	2011-07-16 00:00:00	True	gut metagenome	GAZ:Puerto Rico	0	True	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	honey bee	Apis mellifera	W-CJV221	7460	True	18.22	-65.99	XXQIITAXX	True	True	completed	220	XXQIITAXX		749906	Bee_Microbiome	Gurabo
1064.W.CJV222	Sample 1064.W.CJV222 : Whole Pupae body				pupae	0	W.CJV222	True	UBERON:multi-cellular organism	UBERON:body	UBERON:body	2011-07-16 00:00:00	True	gut metagenome	GAZ:Puerto Rico	0	True	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	honey bee	Apis mellifera	W-CJV222	7460	True	18.22	-65.99	XXQIITAXX	True	True	completed	221	XXQIITAXX		749906	Bee_Microbiome	Gurabo
1064.W.CJV223	Sample 1064.W.CJV223 : Whole Pupae body				pupae	0	W.CJV223	True	UBERON:multi-cellular organism	UBERON:body	UBERON:body	2011-07-16 00:00:00	True	gut metagenome	GAZ:Puerto Rico	0	True	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	honey bee	Apis mellifera	W-CJV223	7460	True	18.22	-65.99	XXQIITAXX	True	True	completed	222	XXQIITAXX		749906	Bee_Microbiome	Gurabo
1064.W.CJV224	Sample 1064.W.CJV224 : Whole Pupae body				pupae	0	W.CJV224	True	UBERON:multi-cellular organism	UBERON:body	UBERON:body	2011-07-16 00:00:00	True	gut metagenome	GAZ:Puerto Rico	0	True	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	honey bee	Apis mellifera	W-CJV224	7460	True	18.22	-65.99	XXQIITAXX	True	True	completed	223	XXQIITAXX		749906	Bee_Microbiome	Gurabo
1064.W.CJV225	Sample 1064.W.CJV225 : Whole Pupae body				pupae	0	W.CJV225	True	UBERON:multi-cellular organism	UBERON:body	UBERON:body	2011-07-16 00:00:00	True	gut metagenome	GAZ:Puerto Rico	0	True	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	honey bee	Apis mellifera	W-CJV225	7460	True	18.22	-65.99	XXQIITAXX	True	True	completed	224	XXQIITAXX		749906	Bee_Microbiome	Gurabo
1064.W.CJV226	Sample 1064.W.CJV226 : Whole Pupae body				pupae	0	W.CJV226	True	UBERON:multi-cellular organism	UBERON:body	UBERON:body	2011-07-16 00:00:00	True	gut metagenome	GAZ:Puerto Rico	0	True	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	honey bee	Apis mellifera	W-CJV226	7460	True	18.22	-65.99	XXQIITAXX	True	True	completed	225	XXQIITAXX		749906	Bee_Microbiome	Gurabo
1064.W.CV123	Sample 1064.W.CV123 : Whole Larval Body				larvae	0	W.CV123	True	UBERON:multi-cellular organism	UBERON:body	UBERON:body	2050-01-01 00:00:00	True	gut metagenome	GAZ:Puerto Rico	0	True	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	honey bee	Apis mellifera	W-CV123	7460	True	18.22	-65.99	XXQIITAXX	True	True	completed	6	XXQIITAXX		749906	Bee_Microbiome	Gurabo
1064.W.CV124	Sample 1064.W.CV124 : Whole Larval Body				larvae	0	W.CV124	True	UBERON:multi-cellular organism	UBERON:body	UBERON:body	2050-01-01 00:00:00	True	gut metagenome	GAZ:Puerto Rico	0	True	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	honey bee	Apis mellifera	W-CV124	7460	True	18.22	-65.99	XXQIITAXX	True	True	completed	7	XXQIITAXX		749906	Bee_Microbiome	Gurabo
1064.W.CV125	Sample 1064.W.CV125 : Whole Larval Body				larvae	0	W.CV125	True	UBERON:multi-cellular organism	UBERON:body	UBERON:body	2050-01-01 00:00:00	True	gut metagenome	GAZ:Puerto Rico	0	True	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	honey bee	Apis mellifera	W-CV125	7460	True	18.22	-65.99	XXQIITAXX	True	True	completed	8	XXQIITAXX		749906	Bee_Microbiome	Gurabo
1064.W.CV126	Sample 1064.W.CV126 : Whole Larval Body				larvae	0	W.CV126	True	UBERON:multi-cellular organism	UBERON:body	UBERON:body	2050-01-01 00:00:00	True	gut metagenome	GAZ:Puerto Rico	0	True	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	honey bee	Apis mellifera	W-CV126	7460	True	18.22	-65.99	XXQIITAXX	True	True	completed	9	XXQIITAXX		749906	Bee_Microbiome	Gurabo
1064.W.CV127	Sample 1064.W.CV127 : Whole Larval Body				larvae	0	W.CV127	True	UBERON:multi-cellular organism	UBERON:body	UBERON:body	2050-01-01 00:00:00	True	gut metagenome	GAZ:Puerto Rico	0	True	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	honey bee	Apis mellifera	W-CV127	7460	True	18.22	-65.99	XXQIITAXX	True	True	completed	10	XXQIITAXX		749906	Bee_Microbiome	Gurabo
1064.W.CV128	Sample 1064.W.CV128 : Whole Larval Body				larvae	0	W.CV128	True	UBERON:multi-cellular organism	UBERON:body	UBERON:body	2050-01-01 00:00:00	True	gut metagenome	GAZ:Puerto Rico	0	True	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	honey bee	Apis mellifera	W-CV128	7460	True	18.22	-65.99	XXQIITAXX	True	True	completed	11	XXQIITAXX		749906	Bee_Microbiome	Gurabo
1064.W.CV129	Sample 1064.W.CV129 : Whole Pupae body				pupae	0	W.CV129	True	UBERON:multi-cellular organism	UBERON:body	UBERON:body	2050-01-01 00:00:00	True	gut metagenome	GAZ:Puerto Rico	0	True	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	honey bee	Apis mellifera	W-CV129	7460	True	18.22	-65.99	XXQIITAXX	True	True	completed	12	XXQIITAXX		749906	Bee_Microbiome	Gurabo
1064.W.CV130	Sample 1064.W.CV130 : Whole Pupae body				pupae	0	W.CV130	True	UBERON:multi-cellular organism	UBERON:body	UBERON:body	2050-01-01 00:00:00	True	gut metagenome	GAZ:Puerto Rico	0	True	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	honey bee	Apis mellifera	W-CV130	7460	True	18.22	-65.99	XXQIITAXX	True	True	completed	13	XXQIITAXX		749906	Bee_Microbiome	Gurabo
1064.W.CV131	Sample 1064.W.CV131 : Whole Pupae body				pupae	0	W.CV131	True	UBERON:multi-cellular organism	UBERON:body	UBERON:body	2050-01-01 00:00:00	True	gut metagenome	GAZ:Puerto Rico	0	True	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	honey bee	Apis mellifera	W-CV131	7460	True	18.22	-65.99	XXQIITAXX	True	True	completed	14	XXQIITAXX		749906	Bee_Microbiome	Gurabo
1064.W.CV132	Sample 1064.W.CV132 : Whole Pupae body				pupae	0	W.CV132	True	UBERON:multi-cellular organism	UBERON:body	UBERON:body	2050-01-01 00:00:00	True	gut metagenome	GAZ:Puerto Rico	0	True	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	honey bee	Apis mellifera	W-CV132	7460	True	18.22	-65.99	XXQIITAXX	True	True	completed	15	XXQIITAXX		749906	Bee_Microbiome	Gurabo
1064.W.CV133	Sample 1064.W.CV133 : Whole Pupae body				pupae	0	W.CV133	True	UBERON:multi-cellular organism	UBERON:body	UBERON:body	2050-01-01 00:00:00	True	gut metagenome	GAZ:Puerto Rico	0	True	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	honey bee	Apis mellifera	W-CV133	7460	True	18.22	-65.99	XXQIITAXX	True	True	completed	16	XXQIITAXX		749906	Bee_Microbiome	Gurabo
1064.W.CV134	Sample 1064.W.CV134 : Whole Pupae body				pupae	0	W.CV134	True	UBERON:multi-cellular organism	UBERON:body	UBERON:body	2050-01-01 00:00:00	True	gut metagenome	GAZ:Puerto Rico	0	True	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	honey bee	Apis mellifera	W-CV134	7460	True	18.22	-65.99	XXQIITAXX	True	True	completed	17	XXQIITAXX		749906	Bee_Microbiome	Gurabo
1064.W.CV251	Sample 1064.W.CV251 : Whole Larval Body				larvae	0	W.CV251	True	UBERON:multi-cellular organism	UBERON:body	UBERON:body	2011-07-11 00:00:00	True	gut metagenome	GAZ:Puerto Rico	0	True	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	honey bee	Apis mellifera	W-CV251	7460	True	18.22	-65.99	XXQIITAXX	True	True	completed	274	XXQIITAXX		749906	Bee_Microbiome	Gurabo
1064.W.CV252	Sample 1064.W.CV252 : Whole Larval Body				larvae	0	W.CV252	True	UBERON:multi-cellular organism	UBERON:body	UBERON:body	2011-07-11 00:00:00	True	gut metagenome	GAZ:Puerto Rico	0	True	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	honey bee	Apis mellifera	W-CV252	7460	True	18.22	-65.99	XXQIITAXX	True	True	completed	275	XXQIITAXX		749906	Bee_Microbiome	Gurabo
1064.W.CV253	Sample 1064.W.CV253 : Whole Larval Body				larvae	0	W.CV253	True	UBERON:multi-cellular organism	UBERON:body	UBERON:body	2011-07-11 00:00:00	True	gut metagenome	GAZ:Puerto Rico	0	True	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	honey bee	Apis mellifera	W-CV253	7460	True	18.22	-65.99	XXQIITAXX	True	True	completed	276	XXQIITAXX		749906	Bee_Microbiome	Gurabo
1064.W.CV254	Sample 1064.W.CV254 : Whole Larval Body				larvae	0	W.CV254	True	UBERON:multi-cellular organism	UBERON:body	UBERON:body	2011-07-11 00:00:00	True	gut metagenome	GAZ:Puerto Rico	0	True	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	honey bee	Apis mellifera	W-CV254	7460	True	18.22	-65.99	XXQIITAXX	True	True	completed	277	XXQIITAXX		749906	Bee_Microbiome	Gurabo
1064.W.CV255	Sample 1064.W.CV255 : Whole Larval Body				larvae	0	W.CV255	True	UBERON:multi-cellular organism	UBERON:body	UBERON:body	2011-07-11 00:00:00	True	gut metagenome	GAZ:Puerto Rico	0	True	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	honey bee	Apis mellifera	W-CV255	7460	True	18.22	-65.99	XXQIITAXX	True	True	completed	278	XXQIITAXX		749906	Bee_Microbiome	Gurabo
1064.W.CV256	Sample 1064.W.CV256 : Whole Larval Body				larvae	0	W.CV256	True	UBERON:multi-cellular organism	UBERON:body	UBERON:body	2011-07-11 00:00:00	True	gut metagenome	GAZ:Puerto Rico	0	True	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	honey bee	Apis mellifera	W-CV256	7460	True	18.22	-65.99	XXQIITAXX	True	True	completed	279	XXQIITAXX		749906	Bee_Microbiome	Gurabo
1064.W.CV257	Sample 1064.W.CV257 : Whole Pupae body				pupae	0	W.CV257	True	UBERON:multi-cellular organism	UBERON:body	UBERON:body	2011-07-11 00:00:00	True	gut metagenome	GAZ:Puerto Rico	0	True	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	honey bee	Apis mellifera	W-CV257	7460	True	18.22	-65.99	XXQIITAXX	True	True	completed	280	XXQIITAXX		749906	Bee_Microbiome	Gurabo
1064.W.CV258	Sample 1064.W.CV258 : Whole Pupae body				pupae	0	W.CV258	True	UBERON:multi-cellular organism	UBERON:body	UBERON:body	2011-07-11 00:00:00	True	gut metagenome	GAZ:Puerto Rico	0	True	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	honey bee	Apis mellifera	W-CV258	7460	True	18.22	-65.99	XXQIITAXX	True	True	completed	281	XXQIITAXX		749906	Bee_Microbiome	Gurabo
1064.W.CV259	Sample 1064.W.CV259 : Whole Pupae body				pupae	0	W.CV259	True	UBERON:multi-cellular organism	UBERON:body	UBERON:body	2011-07-11 00:00:00	True	gut metagenome	GAZ:Puerto Rico	0	True	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	honey bee	Apis mellifera	W-CV259	7460	True	18.22	-65.99	XXQIITAXX	True	True	completed	282	XXQIITAXX		749906	Bee_Microbiome	Gurabo
1064.W.CV260	Sample 1064.W.CV260 : Whole Pupae body				pupae	0	W.CV260	True	UBERON:multi-cellular organism	UBERON:body	UBERON:body	2011-07-11 00:00:00	True	gut metagenome	GAZ:Puerto Rico	0	True	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	honey bee	Apis mellifera	W-CV260	7460	True	18.22	-65.99	XXQIITAXX	True	True	completed	283	XXQIITAXX		749906	Bee_Microbiome	Gurabo
1064.W.CV261	Sample 1064.W.CV261 : Whole Pupae body				pupae	0	W.CV261	True	UBERON:multi-cellular organism	UBERON:body	UBERON:body	2011-07-11 00:00:00	True	gut metagenome	GAZ:Puerto Rico	0	True	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	honey bee	Apis mellifera	W-CV261	7460	True	18.22	-65.99	XXQIITAXX	True	True	completed	284	XXQIITAXX		749906	Bee_Microbiome	Gurabo
1064.W.CV262	Sample 1064.W.CV262 : Whole Pupae body				pupae	0	W.CV262	True	UBERON:multi-cellular organism	UBERON:body	UBERON:body	2011-07-11 00:00:00	True	gut metagenome	GAZ:Puerto Rico	0	True	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	honey bee	Apis mellifera	W-CV262	7460	True	18.22	-65.99	XXQIITAXX	True	True	completed	285	XXQIITAXX		749906	Bee_Microbiome	Gurabo
1064.W.CV269	Sample 1064.W.CV269 : Whole Pupae body				pupae	0	W.CV269	True	UBERON:multi-cellular organism	UBERON:body	UBERON:body	2011-12-18 00:00:00	True	gut metagenome	GAZ:Puerto Rico	0	True	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	honey bee	Apis mellifera	W-CV269	7460	True	18.22	-65.99	XXQIITAXX	True	True	completed	86	XXQIITAXX		749906	Bee_Microbiome	Gurabo
1064.W.CV270	Sample 1064.W.CV270 : Whole Pupae body				pupae	0	W.CV270	True	UBERON:multi-cellular organism	UBERON:body	UBERON:body	2011-12-16 00:00:00	True	gut metagenome	GAZ:Puerto Rico	0	True	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	honey bee	Apis mellifera	W-CV270	7460	True	18.22	-65.99	XXQIITAXX	True	True	completed	87	XXQIITAXX		749906	Bee_Microbiome	Gurabo
1064.W.CV271	Sample 1064.W.CV271 : Whole Pupae body				pupae	0	W.CV271	True	UBERON:multi-cellular organism	UBERON:body	UBERON:body	2011-12-16 00:00:00	True	gut metagenome	GAZ:Puerto Rico	0	True	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	honey bee	Apis mellifera	W-CV271	7460	True	18.22	-65.99	XXQIITAXX	True	True	completed	88	XXQIITAXX		749906	Bee_Microbiome	Gurabo
1064.W.CV272	Sample 1064.W.CV272 : Whole Pupae body				pupae	0	W.CV272	True	UBERON:multi-cellular organism	UBERON:body	UBERON:body	2011-12-16 00:00:00	True	gut metagenome	GAZ:Puerto Rico	0	True	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	honey bee	Apis mellifera	W-CV272	7460	True	18.22	-65.99	XXQIITAXX	True	True	completed	89	XXQIITAXX		749906	Bee_Microbiome	Gurabo
1064.W.CV273	Sample 1064.W.CV273 : Whole Pupae body				pupae	0	W.CV273	True	UBERON:multi-cellular organism	UBERON:body	UBERON:body	2011-12-16 00:00:00	True	gut metagenome	GAZ:Puerto Rico	0	True	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	honey bee	Apis mellifera	W-CV273	7460	True	18.22	-65.99	XXQIITAXX	True	True	completed	90	XXQIITAXX		749906	Bee_Microbiome	Gurabo
1064.W.CV274	Sample 1064.W.CV274 : Whole Pupae body				pupae	0	W.CV274	True	UBERON:multi-cellular organism	UBERON:body	UBERON:body	2011-12-16 00:00:00	True	gut metagenome	GAZ:Puerto Rico	0	True	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	honey bee	Apis mellifera	W-CV274	7460	True	18.22	-65.99	XXQIITAXX	True	True	completed	91	XXQIITAXX		749906	Bee_Microbiome	Gurabo
1064.W.CV275	Sample 1064.W.CV275 : Whole Larval Body				larvae	0	W.CV275	True	UBERON:multi-cellular organism	UBERON:body	UBERON:body	2011-12-16 00:00:00	True	gut metagenome	GAZ:Puerto Rico	0	True	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	honey bee	Apis mellifera	W-CV275	7460	True	18.22	-65.99	XXQIITAXX	True	True	completed	80	XXQIITAXX		749906	Bee_Microbiome	Gurabo
1064.W.CV276	Sample 1064.W.CV276 : Whole Larval Body				larvae	0	W.CV276	True	UBERON:multi-cellular organism	UBERON:body	UBERON:body	2011-12-16 00:00:00	True	gut metagenome	GAZ:Puerto Rico	0	True	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	honey bee	Apis mellifera	W-CV276	7460	True	18.22	-65.99	XXQIITAXX	True	True	completed	81	XXQIITAXX		749906	Bee_Microbiome	Gurabo
1064.W.CV277	Sample 1064.W.CV277 : Whole Larval Body				larvae	0	W.CV277	True	UBERON:multi-cellular organism	UBERON:body	UBERON:body	2011-12-18 00:00:00	True	gut metagenome	GAZ:Puerto Rico	0	True	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	honey bee	Apis mellifera	W-CV277	7460	True	18.22	-65.99	XXQIITAXX	True	True	completed	82	XXQIITAXX		749906	Bee_Microbiome	Gurabo
1064.W.CV278	Sample 1064.W.CV278 : Whole Larval Body				larvae	0	W.CV278	True	UBERON:multi-cellular organism	UBERON:body	UBERON:body	2011-12-18 00:00:00	True	gut metagenome	GAZ:Puerto Rico	0	True	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	honey bee	Apis mellifera	W-CV278	7460	True	18.22	-65.99	XXQIITAXX	True	True	completed	83	XXQIITAXX		749906	Bee_Microbiome	Gurabo
1064.W.CV279	Sample 1064.W.CV279 : Whole Larval Body				larvae	0	W.CV279	True	UBERON:multi-cellular organism	UBERON:body	UBERON:body	2011-12-18 00:00:00	True	gut metagenome	GAZ:Puerto Rico	0	True	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	honey bee	Apis mellifera	W-CV279	7460	True	18.22	-65.99	XXQIITAXX	True	True	completed	84	XXQIITAXX		749906	Bee_Microbiome	Gurabo
1064.W.CV280	Sample 1064.W.CV280 : Whole Larval Body				larvae	0	W.CV280	True	UBERON:multi-cellular organism	UBERON:body	UBERON:body	2011-12-18 00:00:00	True	gut metagenome	GAZ:Puerto Rico	0	True	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	honey bee	Apis mellifera	W-CV280	7460	True	18.22	-65.99	XXQIITAXX	True	True	completed	85	XXQIITAXX		749906	Bee_Microbiome	Gurabo
1064.W.CV348	Sample 1064.W.CV348 : Whole Larval Body				larvae	0	W.CV348	True	UBERON:multi-cellular organism	UBERON:body	UBERON:body	2011-07-11 00:00:00	True	gut metagenome	GAZ:Puerto Rico	0	True	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	honey bee	Apis mellifera	W-CV348	7460	True	18.22	-65.99	XXQIITAXX	True	True	completed	334	XXQIITAXX		749906	Bee_Microbiome	Gurabo
1064.W.CV349	Sample 1064.W.CV349 : Whole Larval Body				larvae	0	W.CV349	True	UBERON:multi-cellular organism	UBERON:body	UBERON:body	2011-07-12 00:00:00	True	gut metagenome	GAZ:Puerto Rico	0	True	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	honey bee	Apis mellifera	W-CV349	7460	True	18.22	-65.99	XXQIITAXX	True	True	completed	335	XXQIITAXX		749906	Bee_Microbiome	Gurabo
1064.W.CV350	Sample 1064.W.CV350 : Whole Larval Body				larvae	0	W.CV350	True	UBERON:multi-cellular organism	UBERON:body	UBERON:body	2011-07-12 00:00:00	True	gut metagenome	GAZ:Puerto Rico	0	True	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	honey bee	Apis mellifera	W-CV350	7460	True	18.22	-65.99	XXQIITAXX	True	True	completed	336	XXQIITAXX		749906	Bee_Microbiome	Gurabo
1064.W.CV351	Sample 1064.W.CV351 : Whole Larval Body				larvae	0	W.CV351	True	UBERON:multi-cellular organism	UBERON:body	UBERON:body	2011-07-12 00:00:00	True	gut metagenome	GAZ:Puerto Rico	0	True	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	honey bee	Apis mellifera	W-CV351	7460	True	18.22	-65.99	XXQIITAXX	True	True	completed	337	XXQIITAXX		749906	Bee_Microbiome	Gurabo
1064.W.CV352	Sample 1064.W.CV352 : Whole Larval Body				larvae	0	W.CV352	True	UBERON:multi-cellular organism	UBERON:body	UBERON:body	2011-07-12 00:00:00	True	gut metagenome	GAZ:Puerto Rico	0	True	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	honey bee	Apis mellifera	W-CV352	7460	True	18.22	-65.99	XXQIITAXX	True	True	completed	338	XXQIITAXX		749906	Bee_Microbiome	Gurabo
1064.W.CV353	Sample 1064.W.CV353 : Whole Larval Body				larvae	0	W.CV353	True	UBERON:multi-cellular organism	UBERON:body	UBERON:body	2011-07-12 00:00:00	True	gut metagenome	GAZ:Puerto Rico	0	True	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	honey bee	Apis mellifera	W-CV353	7460	True	18.22	-65.99	XXQIITAXX	True	True	completed	339	XXQIITAXX		749906	Bee_Microbiome	Gurabo
1064.W.CV354	Sample 1064.W.CV354 : Whole Pupae body				pupae	0	W.CV354	True	UBERON:multi-cellular organism	UBERON:body	UBERON:body	2011-07-12 00:00:00	True	gut metagenome	GAZ:Puerto Rico	0	True	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	honey bee	Apis mellifera	W-CV354	7460	True	18.22	-65.99	XXQIITAXX	True	True	completed	340	XXQIITAXX		749906	Bee_Microbiome	Gurabo
1064.W.CV355	Sample 1064.W.CV355 : Whole Pupae body				pupae	0	W.CV355	True	UBERON:multi-cellular organism	UBERON:body	UBERON:body	2011-07-12 00:00:00	True	gut metagenome	GAZ:Puerto Rico	0	True	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	honey bee	Apis mellifera	W-CV355	7460	True	18.22	-65.99	XXQIITAXX	True	True	completed	341	XXQIITAXX		749906	Bee_Microbiome	Gurabo
1064.W.CV356	Sample 1064.W.CV356 : Whole Pupae body				pupae	0	W.CV356	True	UBERON:multi-cellular organism	UBERON:body	UBERON:body	2011-07-12 00:00:00	True	gut metagenome	GAZ:Puerto Rico	0	True	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	honey bee	Apis mellifera	W-CV356	7460	True	18.22	-65.99	XXQIITAXX	True	True	completed	342	XXQIITAXX		749906	Bee_Microbiome	Gurabo
1064.W.CV357	Sample 1064.W.CV357 : Whole Pupae body				pupae	0	W.CV357	True	UBERON:multi-cellular organism	UBERON:body	UBERON:body	2011-07-12 00:00:00	True	gut metagenome	GAZ:Puerto Rico	0	True	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	honey bee	Apis mellifera	W-CV357	7460	True	18.22	-65.99	XXQIITAXX	True	True	completed	343	XXQIITAXX		749906	Bee_Microbiome	Gurabo
1064.W.CV358	Sample 1064.W.CV358 : Whole Pupae body				pupae	0	W.CV358	True	UBERON:multi-cellular organism	UBERON:body	UBERON:body	2011-07-12 00:00:00	True	gut metagenome	GAZ:Puerto Rico	0	True	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	honey bee	Apis mellifera	W-CV358	7460	True	18.22	-65.99	XXQIITAXX	True	True	completed	344	XXQIITAXX		749906	Bee_Microbiome	Gurabo
1064.W.CV359	Sample 1064.W.CV359 : Whole Pupae body				pupae	0	W.CV359	True	UBERON:multi-cellular organism	UBERON:body	UBERON:body	2011-07-12 00:00:00	True	gut metagenome	GAZ:Puerto Rico	0	True	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	honey bee	Apis mellifera	W-CV359	7460	True	18.22	-65.99	XXQIITAXX	True	True	completed	345	XXQIITAXX		749906	Bee_Microbiome	Gurabo
